# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       9.879839029180e+13       7.744518091582e-26       4.691173671745e-09       2.105724169590e+22       1.417455631727e+04       1.434695066935e-10       1.400423347247e+18       2.708867480529e-09       2.621673153965e+44       2.400347859805e+33       1.287625137133e+34       3.463959279501e-08       1.812401124279e+44       4.434074278397e+44       4.434074278397e+44       1.478024759415e+44      -1.260066059765e+53       5.540502290091e-06       1.952786031419e+00 
       9.871879828286e+13       7.757011158680e-26       4.694811650552e-09       2.102332792309e+22       1.417455631727e+04       1.435851789510e-10       1.399295165834e+18       2.711051504368e-09       2.613235274847e+44       2.394551369385e+33       1.284515709997e+34       3.463959279501e-08       1.806567894619e+44       4.419803169619e+44       4.419803169619e+44       1.473267723155e+44      -1.254998683175e+53       5.549221926761e-06       1.949717567933e+00 
       9.863927039325e+13       7.769524378892e-26       4.700268618762e-09       2.098946877016e+22       1.417455631727e+04       1.437009444693e-10       1.398167893284e+18       2.713237289072e-09       2.604824553121e+44       2.388768876646e+33       1.281413791674e+34       3.463959279501e-08       1.800753439263e+44       4.405577992536e+44       4.405577992536e+44       1.468525997461e+44      -1.249951685125e+53       5.557941563431e-06       1.946658732434e+00 
       9.855980657134e+13       7.782057784468e-26       4.703906597570e-09       2.095566414914e+22       1.417455631727e+04       1.438168033235e-10       1.397041528865e+18       2.715424836050e-09       2.596440901380e+44       2.383000347784e+33       1.278319364032e+34       3.463959279501e-08       1.794957697784e+44       4.391398599316e+44       4.391398599316e+44       1.463799533055e+44      -1.244924983661e+53       5.566661200101e-06       1.943609479685e+00 
       9.848040676550e+13       7.794611408175e-26       4.707544576377e-09       2.092191397220e+22       1.417455631727e+04       1.439327555889e-10       1.395916071846e+18       2.717614146732e-09       2.588084232499e+44       2.377245749079e+33       1.275232408983e+34       3.463959279501e-08       1.789180609953e+44       4.377264842603e+44       4.377264842603e+44       1.459088280817e+44      -1.239918497160e+53       5.575380836771e-06       1.940569764719e+00 
       9.840107092417e+13       7.807185283439e-26       4.711182555184e-09       2.088821815167e+22       1.417455631727e+04       1.440488013408e-10       1.394791521495e+18       2.719805222575e-09       2.579754459633e+44       2.371505046891e+33       1.272152908480e+34       3.463959279501e-08       1.783422115732e+44       4.363176575516e+44       4.363176575516e+44       1.454392191788e+44      -1.234932144329e+53       5.584100473441e-06       1.937539542831e+00 
       9.832179899581e+13       7.819779442139e-26       4.714820533991e-09       2.085457659998e+22       1.417455631727e+04       1.441649406545e-10       1.393667877082e+18       2.721998064968e-09       2.571451496218e+44       2.365778207663e+33       1.269080844522e+34       3.463959279501e-08       1.777682155277e+44       4.349133651646e+44       4.349133651646e+44       1.449711217165e+44      -1.229965844198e+53       5.592820110111e-06       1.934518769644e+00 
       9.824259092893e+13       7.832393916848e-26       4.718458512798e-09       2.082098922975e+22       1.417455631727e+04       1.442811736055e-10       1.392545137877e+18       2.724192675329e-09       2.563175255967e+44       2.360065197918e+33       1.266016199151e+34       3.463959279501e-08       1.771960668938e+44       4.335135925055e+44       4.335135925055e+44       1.445045308302e+44      -1.225019516125e+53       5.601539746780e-06       1.931507401038e+00 
       9.816344667210e+13       7.845028740167e-26       4.722096491605e-09       2.078745595371e+22       1.417455631727e+04       1.443975002694e-10       1.391423303151e+18       2.726389055075e-09       2.554925652871e+44       2.354365984258e+33       1.262958954452e+34       3.463959279501e-08       1.766257597256e+44       4.321183250276e+44       4.321183250276e+44       1.440394416709e+44      -1.220093079793e+53       5.610259383449e-06       1.928505393168e+00 
       9.808436617390e+13       7.857683944987e-26       4.725734470412e-09       2.075397668474e+22       1.417455631727e+04       1.445139207215e-10       1.390302372176e+18       2.728587205636e-09       2.546702601198e+44       2.348680533370e+33       1.259909092554e+34       3.463959279501e-08       1.760572880961e+44       4.307275482309e+44       4.307275482309e+44       1.435758494053e+44      -1.215186455206e+53       5.618979020119e-06       1.925512702453e+00 
       9.800534938297e+13       7.870359564944e-26       4.729372449219e-09       2.072055133586e+22       1.417455631727e+04       1.446304350376e-10       1.389182344223e+18       2.730787128473e-09       2.538506015493e+44       2.343008812017e+33       1.256866595628e+34       3.463959279501e-08       1.754906460979e+44       4.293412476621e+44       4.293412476621e+44       1.431137492157e+44      -1.210299562692e+53       5.627698656788e-06       1.922529285561e+00 
       9.792639624798e+13       7.883055632435e-26       4.733010428026e-09       2.068717982023e+22       1.417455631727e+04       1.447470432934e-10       1.388063218565e+18       2.732988824991e-09       2.530335810574e+44       2.337350787045e+33       1.253831445889e+34       3.463959279501e-08       1.749258278421e+44       4.279594089143e+44       4.279594089143e+44       1.426531362998e+44      -1.205432322897e+53       5.636418293457e-06       1.919555099469e+00 
       9.784750671767e+13       7.895772180428e-26       4.736648406833e-09       2.065386205114e+22       1.417455631727e+04       1.448637455646e-10       1.386944994474e+18       2.735192296620e-09       2.522191901534e+44       2.331706425380e+33       1.250803625595e+34       3.463959279501e-08       1.743628274590e+44       4.265820176273e+44       4.265820176273e+44       1.421940058708e+44      -1.200584656788e+53       5.645137930126e-06       1.916590101402e+00 
       9.776868074077e+13       7.908509241950e-26       4.742105375044e-09       2.062059794203e+22       1.417455631727e+04       1.449805419269e-10       1.385827671226e+18       2.737397544790e-09       2.514074203741e+44       2.326075694025e+33       1.247783117045e+34       3.463959279501e-08       1.738016390979e+44       4.252090594868e+44       4.252090594868e+44       1.417363531573e+44      -1.195756485648e+53       5.653857566795e-06       1.913634248851e+00 
       9.768991826611e+13       7.921266850106e-26       4.745743353851e-09       2.058738740648e+22       1.417455631727e+04       1.450974324563e-10       1.384711248093e+18       2.739604570934e-09       2.505982632832e+44       2.320458560066e+33       1.244769902584e+34       3.463959279501e-08       1.732422569266e+44       4.238405202247e+44       4.238405202247e+44       1.412801734033e+44      -1.190947731079e+53       5.662577203464e-06       1.910687499566e+00 
       9.761121924252e+13       7.934045038225e-26       4.749381332658e-09       2.055423035822e+22       1.417455631727e+04       1.452144172286e-10       1.383595724351e+18       2.741813376493e-09       2.497917104719e+44       2.314854990668e+33       1.241763964596e+34       3.463959279501e-08       1.726846751320e+44       4.224763856187e+44       4.224763856187e+44       1.408254618680e+44      -1.186158314997e+53       5.671296840133e-06       1.907749811553e+00 
       9.753258361888e+13       7.946843839436e-26       4.753019311465e-09       2.052112671109e+22       1.417455631727e+04       1.453314963199e-10       1.382481099275e+18       2.744023962900e-09       2.489877535582e+44       2.309264953074e+33       1.238765285511e+34       3.463959279501e-08       1.721288879196e+44       4.211166414925e+44       4.211166414925e+44       1.403722138259e+44      -1.181388159631e+53       5.680016476802e-06       1.904821143083e+00 
       9.745401134412e+13       7.959663287027e-26       4.756657290272e-09       2.048807637909e+22       1.417455631727e+04       1.454486698061e-10       1.381367372142e+18       2.746236331592e-09       2.481863841873e+44       2.303688414606e+33       1.235773847799e+34       3.463959279501e-08       1.715748895134e+44       4.197612737153e+44       4.197612737153e+44       1.399204245669e+44      -1.176637187523e+53       5.688736113471e-06       1.901901452679e+00 
       9.737550236720e+13       7.972503414346e-26       4.760295269080e-09       2.045507927635e+22       1.417455631727e+04       1.455659377635e-10       1.380254542227e+18       2.748450484007e-09       2.473875940309e+44       2.298125342666e+33       1.232789633974e+34       3.463959279501e-08       1.710226741561e+44       4.184102682016e+44       4.184102682016e+44       1.394700893957e+44      -1.171905321529e+53       5.697455750140e-06       1.898990699118e+00 
       9.729705663714e+13       7.985364254787e-26       4.763933247887e-09       2.042213531714e+22       1.417455631727e+04       1.456833002681e-10       1.379142608808e+18       2.750666421586e-09       2.465913747881e+44       2.292575704734e+33       1.229812626590e+34       3.463959279501e-08       1.704722361090e+44       4.170636109117e+44       4.170636109117e+44       1.390212036324e+44      -1.167192484813e+53       5.706175386809e-06       1.896088841431e+00 
       9.721867410297e+13       7.998245841593e-26       4.767571226694e-09       2.038924441588e+22       1.417455631727e+04       1.458007573963e-10       1.378031571163e+18       2.752884145760e-09       2.457977181842e+44       2.287039468370e+33       1.226842808245e+34       3.463959279501e-08       1.699235696519e+44       4.157212878506e+44       4.157212878506e+44       1.385737626120e+44      -1.162498600848e+53       5.714895023478e-06       1.893195838903e+00 
       9.714035471380e+13       8.011148208358e-26       4.771209205501e-09       2.035640648711e+22       1.417455631727e+04       1.459183092242e-10       1.376921428571e+18       2.755103657974e-09       2.450066159713e+44       2.281516601210e+33       1.223880161579e+34       3.463959279501e-08       1.693766690827e+44       4.143832850686e+44       4.143832850686e+44       1.381277616847e+44      -1.157823593415e+53       5.723614660147e-06       1.890311651060e+00 
       9.706209841875e+13       8.024071388618e-26       4.776666173711e-09       2.032362144552e+22       1.417455631727e+04       1.460359558282e-10       1.375812180309e+18       2.757324959672e-09       2.442180599282e+44       2.276007070969e+33       1.220924669273e+34       3.463959279501e-08       1.688315287181e+44       4.130495886608e+44       4.130495886608e+44       1.376831962154e+44      -1.153167386602e+53       5.732334296816e-06       1.887436237675e+00 
       9.698390516699e+13       8.037015415966e-26       4.780304152519e-09       2.029088920593e+22       1.417455631727e+04       1.461536972848e-10       1.374703825659e+18       2.759548052297e-09       2.434320418600e+44       2.270510845442e+33       1.217976314050e+34       3.463959279501e-08       1.682881428927e+44       4.117201847672e+44       4.117201847672e+44       1.372400615842e+44      -1.148529904802e+53       5.741053933485e-06       1.884569558768e+00 
       9.690577490773e+13       8.049980324047e-26       4.783942131326e-09       2.025820968329e+22       1.417455631727e+04       1.462715336704e-10       1.373596363899e+18       2.761772937294e-09       2.426485535981e+44       2.265027892498e+33       1.215035078676e+34       3.463959279501e-08       1.677465059596e+44       4.103950595722e+44       4.103950595722e+44       1.367983531859e+44      -1.143911072713e+53       5.749773570155e-06       1.881711574600e+00 
       9.682770759023e+13       8.062966146443e-26       4.787580110133e-09       2.022558279271e+22       1.417455631727e+04       1.463894650616e-10       1.372489794310e+18       2.763999616102e-09       2.418675870004e+44       2.259558180087e+33       1.212100945957e+34       3.463959279501e-08       1.672066122900e+44       4.090741993048e+44       4.090741993048e+44       1.363580664301e+44      -1.139310815333e+53       5.758493206824e-06       1.878862245678e+00 
       9.674970316378e+13       8.075972916939e-26       4.791218088940e-09       2.019300844942e+22       1.417455631727e+04       1.465074915349e-10       1.371384116175e+18       2.766228090171e-09       2.410891339508e+44       2.254101676235e+33       1.209173898740e+34       3.463959279501e-08       1.666684562731e+44       4.077575902383e+44       4.077575902383e+44       1.359191967413e+44      -1.134729057965e+53       5.767212843493e-06       1.876021532741e+00 
       9.667176157772e+13       8.089000669322e-26       4.794856067747e-09       2.016048656878e+22       1.417455631727e+04       1.466256131671e-10       1.370279328774e+18       2.768458360947e-09       2.403131863596e+44       2.248658349045e+33       1.206253919917e+34       3.463959279501e-08       1.661320323162e+44       4.064452186902e+44       4.064452186902e+44       1.354817395586e+44      -1.130165726210e+53       5.775932480162e-06       1.873189396768e+00 
       9.659388278142e+13       8.102049437429e-26       4.798494046554e-09       2.012801706632e+22       1.417455631727e+04       1.467438300348e-10       1.369175431389e+18       2.770690429880e-09       2.395397361628e+44       2.243228166697e+33       1.203340992417e+34       3.463959279501e-08       1.655973348448e+44       4.051370710219e+44       4.051370710219e+44       1.350456903359e+44      -1.125620745970e+53       5.784652116832e-06       1.870365798973e+00 
       9.651606672430e+13       8.115119255146e-26       4.802132025361e-09       2.009559985765e+22       1.417455631727e+04       1.468621422148e-10       1.368072423305e+18       2.772924298417e-09       2.387687753225e+44       2.237811097449e+33       1.200435099212e+34       3.463959279501e-08       1.650643583022e+44       4.038331336389e+44       4.038331336389e+44       1.346110445416e+44      -1.121094043443e+53       5.793371753501e-06       1.867550700805e+00 
       9.643831335581e+13       8.128210156546e-26       4.807588993572e-09       2.006323485858e+22       1.417455631727e+04       1.469805497840e-10       1.366970303805e+18       2.775159968015e-09       2.380002958268e+44       2.232407109633e+33       1.197536223317e+34       3.463959279501e-08       1.645330971494e+44       4.025333929904e+44       4.025333929904e+44       1.341777976587e+44      -1.116585545125e+53       5.802091390170e-06       1.864744063938e+00 
       9.636062262546e+13       8.141322175569e-26       4.811226972379e-09       2.003092198500e+22       1.417455631727e+04       1.470990528192e-10       1.365869072172e+18       2.777397440122e-09       2.372342896894e+44       2.227016171661e+33       1.194644347784e+34       3.463959279501e-08       1.640035458655e+44       4.012378355691e+44       4.012378355691e+44       1.337459451850e+44      -1.112095177809e+53       5.810811026840e-06       1.861945850286e+00 
       9.628299448278e+13       8.154455346254e-26       4.814864951186e-09       1.999866115297e+22       1.417455631727e+04       1.472176513975e-10       1.364768727692e+18       2.779636716190e-09       2.364707489498e+44       2.221638252019e+33       1.191759455710e+34       3.463959279501e-08       1.634756989473e+44       3.999464479112e+44       3.999464479112e+44       1.333154826324e+44      -1.107622868579e+53       5.819530663509e-06       1.859156021984e+00 
       9.620542887735e+13       8.167609702709e-26       4.818502929993e-09       1.996645227867e+22       1.417455631727e+04       1.473363455959e-10       1.363669269650e+18       2.781877797675e-09       2.357096656731e+44       2.216273319269e+33       1.188881530229e+34       3.463959279501e-08       1.629495509092e+44       3.986592165964e+44       3.986592165964e+44       1.328864055274e+44      -1.103168544815e+53       5.828250300178e-06       1.856374541399e+00 
       9.612792575880e+13       8.180785279093e-26       4.822140908800e-09       1.993429527842e+22       1.417455631727e+04       1.474551354914e-10       1.362570697331e+18       2.784120686031e-09       2.349510319499e+44       2.210921342051e+33       1.186010554520e+34       3.463959279501e-08       1.624250962834e+44       3.973761282474e+44       3.973761282474e+44       1.324587094111e+44      -1.098732134188e+53       5.836969936848e-06       1.853601371119e+00 
       9.605048507677e+13       8.193982109620e-26       4.825778887607e-09       1.990219006868e+22       1.417455631727e+04       1.475740211613e-10       1.361473010022e+18       2.786365382713e-09       2.341948398963e+44       2.205582289077e+33       1.183146511798e+34       3.463959279501e-08       1.619023296197e+44       3.960971695300e+44       3.960971695300e+44       1.320323898387e+44      -1.094313564660e+53       5.845689573517e-06       1.850836473957e+00 
       9.597310678098e+13       8.207200228553e-26       4.829416866414e-09       1.987013656604e+22       1.417455631727e+04       1.476930026827e-10       1.360376207011e+18       2.788611889180e-09       2.334410816537e+44       2.200256129139e+33       1.180289385323e+34       3.463959279501e-08       1.613812454852e+44       3.948223271530e+44       3.948223271530e+44       1.316074423797e+44      -1.089912764482e+53       5.854409210186e-06       1.848079812948e+00 
       9.589579082117e+13       8.220439670211e-26       4.833054845221e-09       1.983813468721e+22       1.417455631727e+04       1.478120801330e-10       1.359280287584e+18       2.790860206889e-09       2.326897493890e+44       2.194942831102e+33       1.177439158392e+34       3.463959279501e-08       1.608618384649e+44       3.935515878679e+44       3.935515878679e+44       1.311838626180e+44      -1.085529662196e+53       5.863128846855e-06       1.845331351345e+00 
       9.581853714711e+13       8.233700469196e-26       4.838511813432e-09       1.980618434906e+22       1.417455631727e+04       1.479312535894e-10       1.358185251031e+18       2.793110337308e-09       2.319408352941e+44       2.189642363905e+33       1.174595814343e+34       3.463959279501e-08       1.603441031608e+44       3.922849384688e+44       3.922849384688e+44       1.307616461516e+44      -1.081164186629e+53       5.871848483524e-06       1.842591052615e+00 
       9.574134570864e+13       8.246982659882e-26       4.842149792239e-09       1.977428546857e+22       1.417455631727e+04       1.480505231294e-10       1.357091096639e+18       2.795362281896e-09       2.311943315861e+44       2.184354696564e+33       1.171759336556e+34       3.463959279501e-08       1.598280341925e+44       3.910223657925e+44       3.910223657925e+44       1.303407885929e+44      -1.076816266894e+53       5.880568120193e-06       1.839858880450e+00 
       9.566421645560e+13       8.260286276718e-26       4.845787771046e-09       1.974243796287e+22       1.417455631727e+04       1.481698888304e-10       1.355997823698e+18       2.797616042112e-09       2.304502305071e+44       2.179079798170e+33       1.168929708450e+34       3.463959279501e-08       1.593136261969e+44       3.897638567179e+44       3.897638567179e+44       1.299212855680e+44      -1.072485832390e+53       5.889287756863e-06       1.837134798753e+00 
       9.558714933791e+13       8.273611354259e-26       4.849425749853e-09       1.971064174923e+22       1.417455631727e+04       1.482893507700e-10       1.354905431498e+18       2.799871619422e-09       2.297085243242e+44       2.173817637886e+33       1.166106913484e+34       3.463959279501e-08       1.588008738282e+44       3.885093981663e+44       3.885093981663e+44       1.295031327175e+44      -1.068172812801e+53       5.898007393532e-06       1.834418771642e+00 
       9.551014430552e+13       8.286957927112e-26       4.853063728660e-09       1.967889674502e+22       1.417455631727e+04       1.484089090258e-10       1.353813919330e+18       2.802129015290e-09       2.289692053296e+44       2.168568184954e+33       1.163290935156e+34       3.463959279501e-08       1.582897717578e+44       3.872589771011e+44       3.872589771011e+44       1.290863256958e+44      -1.063877138091e+53       5.906727030201e-06       1.831710763447e+00 
       9.543320130839e+13       8.300326029943e-26       4.856701707467e-09       1.964720286778e+22       1.417455631727e+04       1.485285636753e-10       1.352723286484e+18       2.804388231180e-09       2.282322658399e+44       2.163331408685e+33       1.160481757006e+34       3.463959279501e-08       1.577803146740e+44       3.860125805276e+44       3.860125805276e+44       1.286708601713e+44      -1.059598738509e+53       5.915446666870e-06       1.829010738706e+00 
       9.535632029657e+13       8.313715697470e-26       4.862158675678e-09       1.961556003516e+22       1.417455631727e+04       1.486483147964e-10       1.351633532252e+18       2.806649268562e-09       2.274976981967e+44       2.158107278469e+33       1.157679362612e+34       3.463959279501e-08       1.572724972825e+44       3.847701954929e+44       3.847701954929e+44       1.282567318264e+44      -1.055337544582e+53       5.924166303539e-06       1.826318662168e+00 
       9.527950122011e+13       8.327126964463e-26       4.865796654485e-09       1.958396816495e+22       1.417455631727e+04       1.487681624669e-10       1.350544655926e+18       2.808912128902e-09       2.267654947662e+44       2.152895763765e+33       1.154883735592e+34       3.463959279501e-08       1.567663143059e+44       3.835318090858e+44       3.835318090858e+44       1.278439363574e+44      -1.051093487117e+53       5.932885940208e-06       1.823634498790e+00 
       9.520274402911e+13       8.340559865897e-26       4.869434633292e-09       1.955242717508e+22       1.417455631727e+04       1.488881067644e-10       1.349456656800e+18       2.811176813674e-09       2.260356479392e+44       2.147696834111e+33       1.152094859604e+34       3.463959279501e-08       1.562617604839e+44       3.822974084368e+44       3.822974084368e+44       1.274324694744e+44      -1.046866497199e+53       5.941605576877e-06       1.820958213728e+00 
       9.512604867373e+13       8.354014436655e-26       4.873072612099e-09       1.952093698360e+22       1.417455631727e+04       1.490081477671e-10       1.348369534166e+18       2.813443324349e-09       2.253081501309e+44       2.142510459115e+33       1.149312718345e+34       3.463959279501e-08       1.557588305730e+44       3.810669807175e+44       3.810669807175e+44       1.270223269013e+44      -1.042656506192e+53       5.950325213546e-06       1.818289772349e+00 
       9.504941510415e+13       8.367490711637e-26       4.876710590906e-09       1.948949750869e+22       1.417455631727e+04       1.491282855528e-10       1.347283287318e+18       2.815711662396e-09       2.245829937809e+44       2.137336608458e+33       1.146537295552e+34       3.463959279501e-08       1.552575193467e+44       3.798405131412e+44       3.798405131412e+44       1.266135043759e+44      -1.038463445733e+53       5.959044850215e-06       1.815629140222e+00 
       9.497284327059e+13       8.380988725854e-26       4.880348569714e-09       1.945810866868e+22       1.417455631727e+04       1.492485201995e-10       1.346197915551e+18       2.817981829291e-09       2.238601713534e+44       2.132175251897e+33       1.143768575001e+34       3.463959279501e-08       1.547578215951e+44       3.786179929621e+44       3.786179929621e+44       1.262059976495e+44      -1.034287247737e+53       5.967764486884e-06       1.812976283115e+00 
       9.489633312332e+13       8.394508514370e-26       4.883986548521e-09       1.942677038201e+22       1.417455631727e+04       1.493688517854e-10       1.345113418159e+18       2.820253826506e-09       2.231396753364e+44       2.127026359261e+33       1.141006540506e+34       3.463959279501e-08       1.542597321254e+44       3.773994074753e+44       3.773994074753e+44       1.257998024873e+44      -1.030127844390e+53       5.976484123553e-06       1.810331166998e+00 
       9.481988461265e+13       8.408050112307e-26       4.889443516731e-09       1.939548256727e+22       1.417455631727e+04       1.494892803886e-10       1.344029794439e+18       2.822527655519e-09       2.224214982425e+44       2.121889900450e+33       1.138251175923e+34       3.463959279501e-08       1.537632457611e+44       3.761847440172e+44       3.761847440172e+44       1.253949146679e+44      -1.025985168153e+53       5.985203760222e-06       1.807693758038e+00 
       9.474349768891e+13       8.421613554842e-26       4.893081495538e-09       1.936424514316e+22       1.417455631727e+04       1.496098060873e-10       1.342947043687e+18       2.824803317805e-09       2.217056326082e+44       2.116765845439e+33       1.135502465144e+34       3.463959279501e-08       1.532683573428e+44       3.749739899645e+44       3.749739899645e+44       1.249913299837e+44      -1.021859151758e+53       5.993923396891e-06       1.805064022600e+00 
       9.466717230250e+13       8.435198877209e-26       4.896719474345e-09       1.933305802854e+22       1.417455631727e+04       1.497304289599e-10       1.341865165199e+18       2.827080814843e-09       2.209920709940e+44       2.111654164274e+33       1.132760392101e+34       3.463959279501e-08       1.527750617274e+44       3.737671327349e+44       3.737671327349e+44       1.245890442405e+44      -1.017749728205e+53       6.002643033560e-06       1.802441927241e+00 
       9.459090840384e+13       8.448806114755e-26       4.900357453153e-09       1.930192114237e+22       1.417455631727e+04       1.498511490846e-10       1.340784158272e+18       2.829360148112e-09       2.202808059844e+44       2.106554827075e+33       1.130024940764e+34       3.463959279501e-08       1.522833537885e+44       3.725641597863e+44       3.725641597863e+44       1.241880532576e+44      -1.013656830768e+53       6.011362670229e-06       1.799827438717e+00 
       9.451470594340e+13       8.462435302844e-26       4.903995431960e-09       1.927083440376e+22       1.417455631727e+04       1.499719665399e-10       1.339704022205e+18       2.831641319093e-09       2.195718301877e+44       2.101467804032e+33       1.127296095145e+34       3.463959279501e-08       1.517932284161e+44       3.713650586172e+44       3.713650586172e+44       1.237883528680e+44      -1.009580392986e+53       6.020082306898e-06       1.797220523973e+00 
       9.443856487168e+13       8.476086476850e-26       4.907633410767e-09       1.923979773195e+22       1.417455631727e+04       1.500928814043e-10       1.338624756296e+18       2.833924329268e-09       2.188651362362e+44       2.096393065409e+33       1.124573839289e+34       3.463959279501e-08       1.513046805167e+44       3.701698167663e+44       3.701698167663e+44       1.233899389176e+44      -1.005520348666e+53       6.028801943567e-06       1.794621150147e+00 
       9.436248513923e+13       8.489759672241e-26       4.913090378977e-09       1.920881104629e+22       1.417455631727e+04       1.502138937562e-10       1.337546359844e+18       2.836209180120e-09       2.181607167857e+44       2.091330581540e+33       1.121858157286e+34       3.463959279501e-08       1.508177050132e+44       3.689784218122e+44       3.689784218122e+44       1.229928072663e+44      -1.001476631882e+53       6.037521580235e-06       1.792029284565e+00 
       9.428646669663e+13       8.503454924538e-26       4.916728357784e-09       1.917787426629e+22       1.417455631727e+04       1.503350036743e-10       1.336468832148e+18       2.838495873132e-09       2.174585645156e+44       2.086280322833e+33       1.119149033258e+34       3.463959279501e-08       1.503322968449e+44       3.677908613737e+44       3.677908613737e+44       1.225969537868e+44      -9.974491769720e+52       6.046241216904e-06       1.789444894744e+00 
       9.421050949451e+13       8.517172269320e-26       4.920366336592e-09       1.914698731157e+22       1.417455631727e+04       1.504562112372e-10       1.335392172509e+18       2.840784409790e-09       2.167586721290e+44       2.081242259764e+33       1.116446451371e+34       3.463959279501e-08       1.498484509671e+44       3.666071231094e+44       3.666071231094e+44       1.222023743654e+44      -9.934379185388e+52       6.054960853573e-06       1.786867948386e+00 
       9.413461348353e+13       8.530911742221e-26       4.924004315399e-09       1.911615010188e+22       1.417455631727e+04       1.505775165238e-10       1.334316380227e+18       2.843074791580e-09       2.160610323525e+44       2.076216362884e+33       1.113750395825e+34       3.463959279501e-08       1.493661623518e+44       3.654271947176e+44       3.654271947176e+44       1.218090649015e+44      -9.894427914481e+52       6.063680490242e-06       1.784298413381e+00 
       9.405877861439e+13       8.544673378933e-26       4.927642294206e-09       1.908536255710e+22       1.417455631727e+04       1.506989196127e-10       1.333241454604e+18       2.845367019990e-09       2.153656379361e+44       2.071202602813e+33       1.111060850861e+34       3.463959279501e-08       1.488854259868e+44       3.642510639361e+44       3.642510639361e+44       1.214170213076e+44      -9.854637308273e+52       6.072400126911e-06       1.781736257801e+00 
       9.398300483785e+13       8.558457215240e-26       4.933099262416e-09       1.905462459726e+22       1.417455631727e+04       1.508204205827e-10       1.332167394941e+18       2.847661096510e-09       2.146724816529e+44       2.066200950242e+33       1.108377800756e+34       3.463959279501e-08       1.484062368763e+44       3.630787185423e+44       3.630787185423e+44       1.210262395097e+44      -9.815006720648e+52       6.081119763580e-06       1.779181449902e+00 
       9.390729210468e+13       8.572263286974e-26       4.936737241223e-09       1.902393614248e+22       1.417455631727e+04       1.509420195130e-10       1.331094200540e+18       2.849957022627e-09       2.139815562996e+44       2.061211375933e+33       1.105701229826e+34       3.463959279501e-08       1.479285900402e+44       3.619101463530e+44       3.619101463530e+44       1.206367154466e+44      -9.775535508091e+52       6.089839400249e-06       1.776633958122e+00 
       9.383164036570e+13       8.586091629970e-26       4.940375220031e-09       1.899329711303e+22       1.417455631727e+04       1.510637164823e-10       1.330021870706e+18       2.852254799835e-09       2.132928546960e+44       2.056233850720e+33       1.103031122425e+34       3.463959279501e-08       1.474524805149e+44       3.607453352240e+44       3.607453352240e+44       1.202484450703e+44      -9.736223029669e+52       6.098559036918e-06       1.774093751081e+00 
       9.375604957179e+13       8.599942280154e-26       4.944013198838e-09       1.896270742933e+22       1.417455631727e+04       1.511855115698e-10       1.328950404741e+18       2.854554429626e-09       2.126063696847e+44       2.051268345505e+33       1.100367462944e+34       3.463959279501e-08       1.469779033525e+44       3.595842730503e+44       3.595842730503e+44       1.198614243457e+44      -9.697068647034e+52       6.107278673587e-06       1.771560797576e+00 
       9.368051967384e+13       8.613815273507e-26       4.947651177645e-09       1.893216701188e+22       1.417455631727e+04       1.513074048545e-10       1.327879801948e+18       2.856855913492e-09       2.119220941318e+44       2.046314831261e+33       1.097710235813e+34       3.463959279501e-08       1.465048536211e+44       3.584269477658e+44       3.584269477658e+44       1.194756492509e+44      -9.658071724398e+52       6.115998310256e-06       1.769035066581e+00 
       9.360505062280e+13       8.627710646067e-26       4.953108145855e-09       1.890167578135e+22       1.417455631727e+04       1.514293964157e-10       1.326810061634e+18       2.859159252930e-09       2.112400209260e+44       2.041373279033e+33       1.095059425498e+34       3.463959279501e-08       1.460333264045e+44       3.572733473435e+44       3.572733473435e+44       1.190911157768e+44      -9.619231628534e+52       6.124717946925e-06       1.766516527251e+00 
       9.352964236964e+13       8.641628433929e-26       4.956746124662e-09       1.887123365852e+22       1.417455631727e+04       1.515514863326e-10       1.325741183103e+18       2.861464449435e-09       2.105601429790e+44       2.036443659934e+33       1.092415016504e+34       3.463959279501e-08       1.455633168026e+44       3.561234597946e+44       3.561234597946e+44       1.187078199272e+44      -9.580547728761e+52       6.133437583594e-06       1.764005148913e+00 
       9.345429486539e+13       8.655568673245e-26       4.960384103470e-09       1.884084056430e+22       1.417455631727e+04       1.516736746844e-10       1.324673165661e+18       2.863771504503e-09       2.098824532255e+44       2.031525945146e+33       1.089776993373e+34       3.463959279501e-08       1.450948199310e+44       3.549772731694e+44       3.549772731694e+44       1.183257577188e+44      -9.542019396933e+52       6.142157220263e-06       1.761500901068e+00 
       9.337900806111e+13       8.669531400264e-26       4.964022082277e-09       1.881049641972e+22       1.417455631727e+04       1.517959615506e-10       1.323606008613e+18       2.866080419635e-09       2.092069446227e+44       2.026620105924e+33       1.087145340683e+34       3.463959279501e-08       1.446278309208e+44       3.538347755564e+44       3.538347755564e+44       1.179449251812e+44      -9.503646007432e+52       6.150876856932e-06       1.759003753391e+00 
