# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       3.061708739648e-03       3.256150000000e+02       6.372535199961e+02       4.420618573680e-04       1.834315885298e-05       9.436165522965e-01       1.730890831507e-05       8.463932026809e+02       2.951722667225e+00       6.345920546000e-11       8.755342621394e-11       1.677216354451e-03 
       3.057052237380e-03       3.261125000000e+02       6.366163017256e+02       4.425464259643e-04       1.841925027181e-05       9.436054999532e-01       1.738050586150e-05       8.478615479898e+02       2.951175494324e+00       6.356932462974e-11       8.769578325778e-11       1.682859502528e-03 
       3.052409877598e-03       3.266100000000e+02       6.359805815153e+02       4.430318134820e-04       1.849558378370e-05       9.435944280054e-01       1.745232980101e-05       8.493296212834e+02       2.950629261655e+00       6.367942355160e-11       8.783811419257e-11       1.688521331085e-03 
       3.047781595971e-03       3.271075000000e+02       6.353463536423e+02       4.435180224524e-04       1.857216008628e-05       9.435833364240e-01       1.752438077881e-05       8.507974230420e+02       2.950083974167e+00       6.378950226196e-11       8.798041913048e-11       1.694201886009e-03 
       3.043167328556e-03       3.276050000000e+02       6.347136124143e+02       4.440050554158e-04       1.864897987981e-05       9.435722251799e-01       1.759665944252e-05       8.522649537468e+02       2.949539636670e+00       6.389956079727e-11       8.812269818282e-11       1.699901213306e-03 
       3.038567011797e-03       3.281025000000e+02       6.340823521692e+02       4.444929149223e-04       1.872604386719e-05       9.435610942439e-01       1.766916644218e-05       8.537322138802e+02       2.948996253833e+00       6.400959919409e-11       8.826495146011e-11       1.705619359104e-03 
       3.033980582524e-03       3.286000000000e+02       6.334525672750e+02       4.449816035310e-04       1.880335275397e-05       9.435499435867e-01       1.774190243025e-05       8.551992039259e+02       2.948453830188e+00       6.411961748904e-11       8.840717907205e-11       1.711356369649e-03 
       3.029407977946e-03       3.290975000000e+02       6.328242521293e+02       4.454711238106e-04       1.888090724835e-05       9.435387731789e-01       1.781486806162e-05       8.566659243687e+02       2.947912370133e+00       6.422961571886e-11       8.854938112756e-11       1.717112291309e-03 
       3.024849135649e-03       3.295950000000e+02       6.321974011593e+02       4.459614783389e-04       1.895870806121e-05       9.435275829911e-01       1.788806399363e-05       8.581323756946e+02       2.947371877938e+00       6.433959392036e-11       8.869155773478e-11       1.722887170573e-03 
       3.020303993597e-03       3.300925000000e+02       6.315720088220e+02       4.464526697033e-04       1.903675590610e-05       9.435163729936e-01       1.796149088609e-05       8.595985583907e+02       2.946832357740e+00       6.444955213045e-11       8.883370900112e-11       1.728681054050e-03 
       3.015772490123e-03       3.305900000000e+02       6.309480696030e+02       4.469447005002e-04       1.911505149926e-05       9.435051431568e-01       1.803514940125e-05       8.610644729455e+02       2.946293813557e+00       6.455949038613e-11       8.897583503321e-11       1.734493988473e-03 
       3.011254563933e-03       3.310875000000e+02       6.303255780175e+02       4.474375733357e-04       1.919359555963e-05       9.434938934508e-01       1.810904020388e-05       8.625301198485e+02       2.945756249280e+00       6.466940872449e-11       8.911793593700e-11       1.740326020698e-03 
       3.006750154096e-03       3.315850000000e+02       6.297045286090e+02       4.479312882730e-04       1.927238869908e-05       9.434826238458e-01       1.818316385758e-05       8.639955007382e+02       2.945219749236e+00       6.477930726862e-11       8.926001257311e-11       1.746177197688e-03 
       3.002259200048e-03       3.320825000000e+02       6.290849159501e+02       4.484258473965e-04       1.935143161767e-05       9.434713343119e-01       1.825752100917e-05       8.654606163497e+02       2.944684334728e+00       6.488918607397e-11       8.940206521416e-11       1.752047566502e-03 
       2.997781641585e-03       3.325800000000e+02       6.284667346414e+02       4.489212573982e-04       1.943072521698e-05       9.434600248192e-01       1.833211249546e-05       8.669254653507e+02       2.944149881297e+00       6.499904504130e-11       8.954409276399e-11       1.757937174351e-03 
       2.993317418862e-03       3.330775000000e+02       6.278499793121e+02       4.494175208478e-04       1.951027022403e-05       9.434486953372e-01       1.840693898854e-05       8.683900482687e+02       2.943616394513e+00       6.510888421052e-11       8.968609534503e-11       1.763846068601e-03 
       2.988866472390e-03       3.335750000000e+02       6.272346446191e+02       4.499146403265e-04       1.959006736868e-05       9.434373458359e-01       1.848200116306e-05       8.698543656310e+02       2.943083879785e+00       6.521870362159e-11       8.982807307862e-11       1.769774296737e-03 
       2.984428743033e-03       3.340725000000e+02       6.266207252474e+02       4.504126184273e-04       1.967011738363e-05       9.434259762847e-01       1.855729969628e-05       8.713184179656e+02       2.942552342364e+00       6.532850331446e-11       8.997002608508e-11       1.775721906370e-03 
       2.980004172006e-03       3.345700000000e+02       6.260082159096e+02       4.509114577549e-04       1.975042100439e-05       9.434145866532e-01       1.863283526808e-05       8.727822058002e+02       2.942021787346e+00       6.543828332909e-11       9.011195448371e-11       1.781688945236e-03 
       2.975592700871e-03       3.350675000000e+02       6.253971113459e+02       4.514111609254e-04       1.983097896935e-05       9.434031769108e-01       1.870860856094e-05       8.742457296628e+02       2.941492219671e+00       6.554804370547e-11       9.025385839273e-11       1.787675461198e-03 
       2.971194271537e-03       3.355650000000e+02       6.247874063235e+02       4.519117305667e-04       1.991179201979e-05       9.433917470268e-01       1.878462025999e-05       8.757089900816e+02       2.940963644129e+00       6.565778448359e-11       9.039573792941e-11       1.793681502242e-03 
       2.966808826256e-03       3.360625000000e+02       6.241790956371e+02       4.524131693185e-04       1.999286089985e-05       9.433802969705e-01       1.886087105299e-05       8.771719875848e+02       2.940436065360e+00       6.576750570344e-11       9.053759320997e-11       1.799707116483e-03 
       2.962436307619e-03       3.365600000000e+02       6.235721741081e+02       4.529154798321e-04       2.007418635656e-05       9.433688267109e-01       1.893736163036e-05       8.786347227008e+02       2.939909487858e+00       6.587720740506e-11       9.067942434964e-11       1.805752352164e-03 
       2.958076658557e-03       3.370575000000e+02       6.229666365847e+02       4.534186647702e-04       2.015576913987e-05       9.433573362170e-01       1.901409268519e-05       8.800971959581e+02       2.939383915968e+00       6.598688962847e-11       9.082123146265e-11       1.811817257655e-03 
       2.953729822333e-03       3.375550000000e+02       6.223624779417e+02       4.539227268074e-04       2.023761000266e-05       9.433458254579e-01       1.909106491325e-05       8.815594078855e+02       2.938859353897e+00       6.609655241370e-11       9.096301466228e-11       1.817901881454e-03 
       2.949395742547e-03       3.380525000000e+02       6.217596930805e+02       4.544276686300e-04       2.031970970073e-05       9.433342944022e-01       1.916827901300e-05       8.830213590118e+02       2.938335805708e+00       6.620619580082e-11       9.110477406082e-11       1.824006272187e-03 
       2.945074363128e-03       3.385500000000e+02       6.211582769283e+02       4.549334929359e-04       2.040206899284e-05       9.433227430187e-01       1.924573568558e-05       8.844830498660e+02       2.937813275327e+00       6.631581982989e-11       9.124650976960e-11       1.830130478611e-03 
       2.940765628331e-03       3.390475000000e+02       6.205582244388e+02       4.554402024345e-04       2.048468864069e-05       9.433111712761e-01       1.932343563488e-05       8.859444809772e+02       2.937291766546e+00       6.642542454098e-11       9.138822189901e-11       1.836274549614e-03 
       2.936469482741e-03       3.395450000000e+02       6.199595305914e+02       4.559477998470e-04       2.056756940898e-05       9.432995791428e-01       1.940137956748e-05       8.874056528746e+02       2.936771283018e+00       6.653500997419e-11       9.152991055850e-11       1.842438534211e-03 
       2.932185871262e-03       3.400425000000e+02       6.193621903912e+02       4.564562879064e-04       2.065071206537e-05       9.432879665872e-01       1.947956819272e-05       8.888665660876e+02       2.936251828269e+00       6.664457616962e-11       9.167157585658e-11       1.848622481551e-03 
       2.927914739123e-03       3.405400000000e+02       6.187661988689e+02       4.569656693571e-04       2.073411738054e-05       9.432763335777e-01       1.955800222268e-05       8.903272211458e+02       2.935733405691e+00       6.675412316739e-11       9.181321790086e-11       1.854826440914e-03 
       2.923656031868e-03       3.410375000000e+02       6.181715510806e+02       4.574759469552e-04       2.081778612816e-05       9.432646800825e-01       1.963668237220e-05       8.917876185789e+02       2.935216018553e+00       6.686365100763e-11       9.195483679803e-11       1.861050461710e-03 
       2.919409695360e-03       3.415350000000e+02       6.175782421076e+02       4.579871234687e-04       2.090171908494e-05       9.432530060696e-01       1.971560935889e-05       8.932477589166e+02       2.934699669996e+00       6.697315973047e-11       9.209643265389e-11       1.867294593485e-03 
       2.915175675774e-03       3.420325000000e+02       6.169862670563e+02       4.584992016769e-04       2.098591703063e-05       9.432413115071e-01       1.979478390315e-05       8.947076426890e+02       2.934184363039e+00       6.708264937606e-11       9.223800557335e-11       1.873558885916e-03 
       2.910953919599e-03       3.425300000000e+02       6.163956210578e+02       4.590121843711e-04       2.107038074802e-05       9.432295963628e-01       1.987420672817e-05       8.961672704260e+02       2.933670100579e+00       6.719211998458e-11       9.237955566044e-11       1.879843388815e-03 
       2.906744373633e-03       3.430275000000e+02       6.158062992682e+02       4.595260743540e-04       2.115511102297e-05       9.432178606046e-01       1.995387855994e-05       8.976266426581e+02       2.933156885396e+00       6.730157159620e-11       9.252108301834e-11       1.886148152127e-03 
       2.902546984979e-03       3.435250000000e+02       6.152182968680e+02       4.600408744401e-04       2.124010864442e-05       9.432061042001e-01       2.003380012729e-05       8.990857599155e+02       2.932644720152e+00       6.741100425111e-11       9.266258774937e-11       1.892473225933e-03 
       2.898361701048e-03       3.440225000000e+02       6.146316090621e+02       4.605565874555e-04       2.132537440439e-05       9.431943271169e-01       2.011397216187e-05       9.005446227288e+02       2.932133607396e+00       6.752041798951e-11       9.280406995502e-11       1.898818660449e-03 
       2.894188469553e-03       3.445200000000e+02       6.140462310797e+02       4.610732162380e-04       2.141090909801e-05       9.431825293225e-01       2.019439539816e-05       9.020032316286e+02       2.931623549564e+00       6.762981285162e-11       9.294552973594e-11       1.905184506026e-03 
       2.890027238507e-03       3.450175000000e+02       6.134621581741e+02       4.615907636371e-04       2.149671352353e-05       9.431707107842e-01       2.027507057351e-05       9.034615871458e+02       2.931114548982e+00       6.773918887766e-11       9.308696719195e-11       1.911570813160e-03 
       2.885877956221e-03       3.455150000000e+02       6.128793856226e+02       4.621092249174e-04       2.158278812754e-05       9.431588714695e-01       2.035599809353e-05       9.049196917294e+02       2.930606767909e+00       6.784854625122e-11       9.322838395127e-11       1.917977632419e-03 
       2.881740571305e-03       3.460125000000e+02       6.122979087261e+02       4.626286105677e-04       2.166913406821e-05       9.431470113455e-01       2.043717903488e-05       9.063775439876e+02       2.930100048649e+00       6.795788486884e-11       9.336977858859e-11       1.924405014504e-03 
       2.877615032661e-03       3.465100000000e+02       6.117177228092e+02       4.631489245438e-04       2.175575220357e-05       9.431351303793e-01       2.051861419101e-05       9.078351441808e+02       2.929594370545e+00       6.806720475056e-11       9.351115098431e-11       1.930853010334e-03 
       2.873501289484e-03       3.470075000000e+02       6.111388232201e+02       4.636701696732e-04       2.184264334166e-05       9.431232285379e-01       2.060030430819e-05       9.092924928578e+02       2.929089736821e+00       6.817650593795e-11       9.365250124704e-11       1.937321670962e-03 
       2.869399291258e-03       3.475050000000e+02       6.105612053302e+02       4.641923487969e-04       2.192980829376e-05       9.431113057880e-01       2.068225013561e-05       9.107495905670e+02       2.928586150575e+00       6.828578847256e-11       9.379382948440e-11       1.943811047582e-03 
       2.865308987758e-03       3.480025000000e+02       6.099848645340e+02       4.647154647692e-04       2.201724787441e-05       9.430993620963e-01       2.076445242547e-05       9.122064378565e+02       2.928083614784e+00       6.839505239592e-11       9.393513580311e-11       1.950321191527e-03 
       2.861230329041e-03       3.485000000000e+02       6.094097962493e+02       4.652395204577e-04       2.210496290139e-05       9.430873974294e-01       2.084691193294e-05       9.136630352740e+02       2.927582132300e+00       6.850429774955e-11       9.407642030894e-11       1.956852154269e-03 
       2.857163265452e-03       3.489975000000e+02       6.088359959164e+02       4.657645187437e-04       2.219295419576e-05       9.430754117538e-01       2.092962941620e-05       9.151193833670e+02       2.927081705858e+00       6.861352457492e-11       9.421768310671e-11       1.963403987421e-03 
       2.853107747614e-03       3.494950000000e+02       6.082634589987e+02       4.662904625217e-04       2.228122258186e-05       9.430634050359e-01       2.101260563641e-05       9.165754826827e+02       2.926582338072e+00       6.872273291351e-11       9.435892430033e-11       1.969976742736e-03 
       2.849063726433e-03       3.499925000000e+02       6.076921809820e+02       4.668173546998e-04       2.236976888737e-05       9.430513772419e-01       2.109584135782e-05       9.180313337680e+02       2.926084031440e+00       6.883192280677e-11       9.450014399281e-11       1.976570472110e-03 
       2.845031153091e-03       3.504900000000e+02       6.071221573745e+02       4.673451981993e-04       2.245859394324e-05       9.430393283381e-01       2.117933734765e-05       9.194869371694e+02       2.925586788348e+00       6.894109429612e-11       9.464134228626e-11       1.983185227580e-03 
       2.841009979048e-03       3.509875000000e+02       6.065533837068e+02       4.678739959550e-04       2.254769858379e-05       9.430272582904e-01       2.126309437623e-05       9.209422934331e+02       2.925090611066e+00       6.905024742296e-11       9.478251928188e-11       1.989821061325e-03 
       2.837000156035e-03       3.514850000000e+02       6.059858555315e+02       4.684037509154e-04       2.263708364666e-05       9.430151670648e-01       2.134711321692e-05       9.223974031052e+02       2.924595501754e+00       6.915938222868e-11       9.492367507999e-11       1.996478025671e-03 
       2.833001636058e-03       3.519825000000e+02       6.054195684235e+02       4.689344660420e-04       2.272674997289e-05       9.430030546272e-01       2.143139464618e-05       9.238522667313e+02       2.924101462463e+00       6.926849875465e-11       9.506480978004e-11       2.003156173083e-03 
       2.829014371393e-03       3.524800000000e+02       6.048545179794e+02       4.694661443099e-04       2.281669840685e-05       9.429909209432e-01       2.151593944356e-05       9.253068848567e+02       2.923608495139e+00       6.937759704220e-11       9.520592348061e-11       2.009855556173e-03 
       2.825038314582e-03       3.529775000000e+02       6.042906998174e+02       4.699987887078e-04       2.290692979635e-05       9.429787659785e-01       2.160074839171e-05       9.267612580265e+02       2.923116601619e+00       6.948667713266e-11       9.534701627943e-11       2.016576227700e-03 
       2.821073418436e-03       3.534750000000e+02       6.037281095776e+02       4.705324022375e-04       2.299744499257e-05       9.429665896985e-01       2.168582227642e-05       9.282153867855e+02       2.922625783637e+00       6.959573906733e-11       9.548808827337e-11       2.023318240565e-03 
       2.817119636028e-03       3.539725000000e+02       6.031667429213e+02       4.710669879144e-04       2.308824485013e-05       9.429543920687e-01       2.177116188659e-05       9.296692716779e+02       2.922136042826e+00       6.970478288749e-11       9.562913955847e-11       2.030081647818e-03 
       2.813176920697e-03       3.544700000000e+02       6.026065955313e+02       4.716025487674e-04       2.317933022709e-05       9.429421730543e-01       2.185676801427e-05       9.311229132481e+02       2.921647380719e+00       6.981380863440e-11       9.577017022994e-11       2.036866502656e-03 
       2.809245226039e-03       3.549675000000e+02       6.020476631115e+02       4.721390878386e-04       2.327070198495e-05       9.429299326205e-01       2.194264145471e-05       9.325763120397e+02       2.921159798751e+00       6.992281634930e-11       9.591118038218e-11       2.043672858422e-03 
       2.805324505912e-03       3.554650000000e+02       6.014899413869e+02       4.726766081837e-04       2.336236098870e-05       9.429176707323e-01       2.202878300628e-05       9.340294685964e+02       2.920673298259e+00       7.003180607341e-11       9.605217010876e-11       2.050500768610e-03 
       2.801414714431e-03       3.559625000000e+02       6.009334261034e+02       4.732151128718e-04       2.345430810679e-05       9.429053873547e-01       2.211519347057e-05       9.354823834613e+02       2.920187880485e+00       7.014077784792e-11       9.619313950248e-11       2.057350286859e-03 
       2.797515805964e-03       3.564600000000e+02       6.003781130278e+02       4.737546049853e-04       2.354654421117e-05       9.428930824524e-01       2.220187365238e-05       9.369350571773e+02       2.919703546581e+00       7.024973171402e-11       9.633408865533e-11       2.064221466962e-03 
       2.793627735136e-03       3.569575000000e+02       5.998239979475e+02       4.742950876201e-04       2.363907017732e-05       9.428807559903e-01       2.228882435970e-05       9.383874902871e+02       2.919220297604e+00       7.035866771285e-11       9.647501765853e-11       2.071114362858e-03 
       2.789750456822e-03       3.574550000000e+02       5.992710766702e+02       4.748365638857e-04       2.373188688424e-05       9.428684079327e-01       2.237604640378e-05       9.398396833330e+02       2.918738134525e+00       7.046758588556e-11       9.661592660252e-11       2.078029028640e-03 
       2.785883926146e-03       3.579525000000e+02       5.987193450245e+02       4.753790369047e-04       2.382499521446e-05       9.428560382444e-01       2.246354059909e-05       9.412916368570e+02       2.918257058225e+00       7.057648627325e-11       9.675681557700e-11       2.084965518551e-03 
       2.782028098484e-03       3.584500000000e+02       5.981687988588e+02       4.759225098133e-04       2.391839605408e-05       9.428436468895e-01       2.255130776338e-05       9.427433514007e+02       2.917777069501e+00       7.068536891703e-11       9.689768467093e-11       2.091923886988e-03 
       2.778182929455e-03       3.589475000000e+02       5.976194340420e+02       4.764669832795e-04       2.401209016772e-05       9.428312338324e-01       2.263934859972e-05       9.441948276883e+02       2.917298193762e+00       7.079423387151e-11       9.703853420817e-11       2.098904188483e-03 
       2.774348374925e-03       3.594450000000e+02       5.970712464628e+02       4.770124590169e-04       2.410607837435e-05       9.428187990372e-01       2.272766386240e-05       9.456460663678e+02       2.916820446162e+00       7.090308118565e-11       9.717936441583e-11       2.105906477684e-03 
       2.770524391004e-03       3.599425000000e+02       5.965242320300e+02       4.775589450174e-04       2.420036181323e-05       9.428063424681e-01       2.281625460754e-05       9.470970676252e+02       2.916343779351e+00       7.101191087420e-11       9.732017492390e-11       2.112930809422e-03 
       2.766710934042e-03       3.604400000000e+02       5.959783866720e+02       4.781064444164e-04       2.429494138244e-05       9.427938640888e-01       2.290512166376e-05       9.485478320049e+02       2.915868194314e+00       7.112072297848e-11       9.746096582306e-11       2.119977238726e-03 
       2.762907960629e-03       3.609375000000e+02       5.954337063370e+02       4.786549603639e-04       2.438981798374e-05       9.427813638631e-01       2.299426586309e-05       9.499983600510e+02       2.915393691948e+00       7.122951753975e-11       9.760173720321e-11       2.127045820770e-03 
       2.759115427594e-03       3.614350000000e+02       5.948901869926e+02       4.792044960250e-04       2.448499252259e-05       9.427688417547e-01       2.308368804090e-05       9.514486523073e+02       2.914920273063e+00       7.133829459928e-11       9.774248915349e-11       2.134136610889e-03 
       2.755333292003e-03       3.619325000000e+02       5.943478246259e+02       4.797550545794e-04       2.458046590816e-05       9.427562977271e-01       2.317338903599e-05       9.528987093170e+02       2.914447938385e+00       7.144705419829e-11       9.788322176231e-11       2.141249664569e-03 
       2.751561511158e-03       3.624300000000e+02       5.938066152433e+02       4.803066392216e-04       2.467623905334e-05       9.427437317436e-01       2.326336969055e-05       9.543485316230e+02       2.913976688555e+00       7.155579637798e-11       9.802393511728e-11       2.148385037457e-03 
       2.747800042591e-03       3.629275000000e+02       5.932665548705e+02       4.808592531610e-04       2.477231287477e-05       9.427311437675e-01       2.335363085020e-05       9.557981197677e+02       2.913506524132e+00       7.166452117951e-11       9.816462930529e-11       2.155542785353e-03 
       2.744048844069e-03       3.634250000000e+02       5.927276395519e+02       4.814128996218e-04       2.486868829285e-05       9.427185337620e-01       2.344417336402e-05       9.572474742932e+02       2.913037445599e+00       7.177322864402e-11       9.830530441253e-11       2.162722964219e-03 
       2.740307873590e-03       3.639225000000e+02       5.921898653512e+02       4.819675818430e-04       2.496536623174e-05       9.427059016901e-01       2.353499808452e-05       9.586965957412e+02       2.912569453355e+00       7.188191881262e-11       9.844596052444e-11       2.169925630174e-03 
       2.736577089377e-03       3.644200000000e+02       5.916532283508e+02       4.825233030782e-04       2.506234761942e-05       9.426932475147e-01       2.362610586769e-05       9.601454846529e+02       2.912102547725e+00       7.199059172641e-11       9.858659772574e-11       2.177150839495e-03 
       2.732856449883e-03       3.649175000000e+02       5.911177246518e+02       4.830800665961e-04       2.515963338765e-05       9.426805711987e-01       2.371749757302e-05       9.615941415691e+02       2.911636728960e+00       7.209924742643e-11       9.872721610049e-11       2.184398648622e-03 
       2.729145913786e-03       3.654150000000e+02       5.905833503738e+02       4.836378756801e-04       2.525722447204e-05       9.426678727045e-01       2.380917406348e-05       9.630425670302e+02       2.911171997236e+00       7.220788595370e-11       9.886781573205e-11       2.191669114152e-03 
       2.725445439989e-03       3.659125000000e+02       5.900501016551e+02       4.841967336284e-04       2.535512181203e-05       9.426551519950e-01       2.390113620557e-05       9.644907615764e+02       2.910708352656e+00       7.231650734924e-11       9.900839670309e-11       2.198962292847e-03 
       2.721754987616e-03       3.664100000000e+02       5.895179746521e+02       4.847566437540e-04       2.545332635094e-05       9.426424090323e-01       2.399338486933e-05       9.659387257472e+02       2.910245795258e+00       7.242511165401e-11       9.914895909563e-11       2.206278241629e-03 
       2.718074516013e-03       3.669075000000e+02       5.889869655398e+02       4.853176093846e-04       2.555183903593e-05       9.426296437789e-01       2.408592092834e-05       9.673864600818e+02       2.909784325007e+00       7.253369890896e-11       9.928950299103e-11       2.213617017583e-03 
       2.714403984745e-03       3.674050000000e+02       5.884570705111e+02       4.858796338628e-04       2.565066081809e-05       9.426168561969e-01       2.417874525972e-05       9.688339651191e+02       2.909323941801e+00       7.264226915499e-11       9.943002847001e-11       2.220978677959e-03 
