# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       5.221682594391e-01       9.150915091509e-01       1.094391620396e+04       1.163655638081e+00       1.660054592269e-06       9.971251711379e-01       1.655282219415e-06       1.233840845221e+00       1.185068150829e+00       1.919356372046e-13       3.096171054644e-13       6.428893271284e-06 
       5.181097466190e-01       9.300930093009e-01       1.090574187480e+04       1.163655474472e+00       1.686163652566e-06       9.970614883214e-01       1.681208840980e-06       1.251665924710e+00       1.191365596594e+00       1.947084830695e-13       3.139420350517e-13       6.609889225460e-06 
       5.141138361870e-01       9.450945094509e-01       1.086789272698e+04       1.163655300747e+00       1.712476414805e-06       9.969973629200e-01       1.707334469624e-06       1.269585068303e+00       1.197608563811e+00       1.974959602014e-13       3.182858977206e-13       6.793576895108e-06 
       5.101790907699e-01       9.600960096010e-01       1.083036855072e+04       1.163655116280e+00       1.738992877277e-06       9.969328040235e-01       1.733659045320e-06       1.287597458671e+00       1.203797054687e+00       2.002979413602e-13       3.226484392665e-13       6.979950111897e-06 
       5.063041166641e-01       9.750975097510e-01       1.079316170620e+04       1.163654920407e+00       1.765713038140e-06       9.968678079272e-01       1.760182485759e-06       1.305702278484e+00       1.209931071444e+00       2.031142992986e-13       3.270294054824e-13       7.169039320333e-06 
       5.024875621891e-01       9.900990099010e-01       1.075626907198e+04       1.163654712422e+00       1.792636895421e-06       9.968023785394e-01       1.786904721213e-06       1.323898687500e+00       1.216010592590e+00       2.059449031974e-13       3.314285361448e-13       7.360852882590e-06 
       4.987281161155e-01       1.005100510051e+00       1.071968751154e+04       1.163654491577e+00       1.819764446997e-06       9.967365196710e-01       1.813825681521e-06       1.342185847608e+00       1.222035599363e+00       2.087896225617e-13       3.358455715668e-13       7.555399209962e-06 
       4.950245061637e-01       1.020102010201e+00       1.068341388879e+04       1.163654257077e+00       1.847095690593e-06       9.966702350719e-01       1.840945296143e-06       1.360562997119e+00       1.228006151254e+00       2.116483387751e-13       3.402802720742e-13       7.752686640680e-06 
       4.913754975674e-01       1.035103510351e+00       1.064744507080e+04       1.163654008077e+00       1.874630623761e-06       9.966035284295e-01       1.868263494142e-06       1.379029317981e+00       1.233922248945e+00       2.145209244451e-13       3.447323831901e-13       7.952723457942e-06 
       4.877798917020e-01       1.050105010501e+00       1.061177793031e+04       1.163653743681e+00       1.902369243877e-06       9.965364033699e-01       1.895780204175e-06       1.397583992143e+00       1.239783892878e+00       2.174072521690e-13       3.492016503990e-13       8.155517887330e-06 
       4.842365247712e-01       1.065106510651e+00       1.057640934801e+04       1.163653462938e+00       1.930311548122e-06       9.964688634596e-01       1.923495354480e-06       1.416226201555e+00       1.245591083213e+00       2.203071945339e-13       3.536878191400e-13       8.361078099575e-06 
       4.807442665513e-01       1.080108010801e+00       1.054133621470e+04       1.163653164835e+00       1.958457533469e-06       9.964009122067e-01       1.951408872866e-06       1.434955128164e+00       1.251343819783e+00       2.232206241152e-13       3.581906348001e-13       8.569412211859e-06 
       4.773020191895e-01       1.095109510951e+00       1.050655543323e+04       1.163652848301e+00       1.986807196669e-06       9.963325530616e-01       1.979520686699e-06       1.453769953921e+00       1.257042102060e+00       2.261474134766e-13       3.627098427074e-13       8.780528289431e-06 
       4.739087160529e-01       1.110111011101e+00       1.047206392027e+04       1.163652512195e+00       2.015360534237e-06       9.962637894187e-01       2.007830722884e-06       1.472669860773e+00       1.262685929115e+00       2.290874351687e-13       3.672451881245e-13       8.994434347085e-06 
       4.705633206269e-01       1.125112511251e+00       1.043785860797e+04       1.163652155307e+00       2.044117542428e-06       9.961946246171e-01       2.036338907852e-06       1.491654030671e+00       1.268275299588e+00       2.320405617282e-13       3.717964162422e-13       9.211138350623e-06 
       4.672648254591e-01       1.140114011401e+00       1.040393644543e+04       1.163651776354e+00       2.073078217227e-06       9.961250619420e-01       2.065045167545e-06       1.510721645562e+00       1.273810211657e+00       2.350066656771e-13       3.763632721724e-13       9.430648218257e-06 
       4.640122511485e-01       1.155115511551e+00       1.037029440005e+04       1.163651373970e+00       2.102242554321e-06       9.960551046256e-01       2.093949427392e-06       1.529871887397e+00       1.279290663008e+00       2.379856195213e-13       3.809455009420e-13       9.652971821970e-06 
       4.608046453754e-01       1.170117011701e+00       1.033692945884e+04       1.163650946707e+00       2.131610549084e-06       9.959847558483e-01       2.123051612294e-06       1.549103938123e+00       1.284716650812e+00       2.409772957500e-13       3.855428474862e-13       9.878116988853e-06 
       4.576410819717e-01       1.185118511851e+00       1.030383862945e+04       1.163650493028e+00       2.161182196553e-06       9.959140187396e-01       2.152351646598e-06       1.568416979690e+00       1.290088171698e+00       2.439815668340e-13       3.901550566420e-13       1.010609150234e-05 
       4.545206600300e-01       1.200120012001e+00       1.027101894128e+04       1.163650011298e+00       2.190957491399e-06       9.958428963790e-01       2.181849454078e-06       1.587810098282e+00       1.295405131466e+00       2.469982903277e-13       3.947818479464e-13       1.033690310359e-05 
       4.514425030475e-01       1.215121512151e+00       1.023846744635e+04       1.163649499785e+00       2.220936427908e-06       9.957713917972e-01       2.211544957911e-06       1.607282525789e+00       1.300667574038e+00       2.500273464306e-13       3.994229791418e-13       1.057055949220e-05 
       4.484057581057e-01       1.230123012301e+00       1.020618122013e+04       1.163648956647e+00       2.251118999947e-06       9.956995079770e-01       2.241438080645e-06       1.626833525184e+00       1.305875570499e+00       2.530686201548e-13       4.040782160489e-13       1.080706832913e-05 
       4.454095950822e-01       1.245124512451e+00       1.017415736233e+04       1.163648379930e+00       2.281505200936e-06       9.956272478550e-01       2.271528744175e-06       1.646462275527e+00       1.311029111815e+00       2.561219834356e-13       4.087473022923e-13       1.104643723130e-05 
       4.424532058941e-01       1.260126012601e+00       1.014239299855e+04       1.163647767557e+00       2.312095023819e-06       9.955546143202e-01       2.301816869710e-06       1.666167955878e+00       1.316128188395e+00       2.591873081824e-13       4.134299813637e-13       1.128867378884e-05 
       4.395358037716e-01       1.275127512751e+00       1.011088411263e+04       1.163647117325e+00       2.342888461025e-06       9.954816075173e-01       2.332302371415e-06       1.685949745298e+00       1.321172790076e+00       2.622644662777e-13       4.181259966154e-13       1.153379461079e-05 
       4.366566225599e-01       1.290129012901e+00       1.007962886524e+04       1.163646426894e+00       2.373885504432e-06       9.954082324901e-01       2.362985174101e-06       1.705806822847e+00       1.326162906108e+00       2.653533295747e-13       4.228350912530e-13       1.178179974097e-05 
       4.338149160484e-01       1.305130513051e+00       1.004862490465e+04       1.163645693779e+00       2.405086145330e-06       9.953344930419e-01       2.393865199184e-06       1.725738367586e+00       1.331098525132e+00       2.684537698951e-13       4.275570083281e-13       1.203269312047e-05 
       4.310099573257e-01       1.320132013201e+00       1.001786943125e+04       1.163644915343e+00       2.436490374378e-06       9.952603918331e-01       2.424942364700e-06       1.745743558575e+00       1.335979635172e+00       2.715656590276e-13       4.322914907306e-13       1.228648234977e-05 
       4.282410381601e-01       1.335133513351e+00       9.987359674904e+03       1.163644088784e+00       2.468098181555e-06       9.951859314856e-01       2.456216587808e-06       1.765821574874e+00       1.340806223616e+00       2.746888687248e-13       4.370382811815e-13       1.254317498826e-05 
       4.255074684029e-01       1.350135013501e+00       9.957092895060e+03       1.163643211128e+00       2.499909556117e-06       9.951111145834e-01       2.487687784745e-06       1.785971595545e+00       1.345578277207e+00       2.778232707013e-13       4.417971222247e-13       1.280277855736e-05 
       4.228085754155e-01       1.365136513651e+00       9.927066380884e+03       1.163642279219e+00       2.531924486542e-06       9.950359436728e-01       2.519355870775e-06       1.806192799647e+00       1.350295782029e+00       2.809687366307e-13       4.465677562194e-13       1.306530054090e-05 
       4.201437035170e-01       1.380138013801e+00       9.897277451336e+03       1.163641289703e+00       2.564142960475e-06       9.949604212636e-01       2.551220760134e-06       1.826484366241e+00       1.354958723494e+00       2.841251381429e-13       4.513499253312e-13       1.333074838615e-05 
       4.175122134536e-01       1.395139513951e+00       9.867723455218e+03       1.163640239021e+00       2.596564964667e-06       9.948845498294e-01       2.583282365976e-06       1.846845474388e+00       1.359567086337e+00       2.872923468210e-13       4.561433715239e-13       1.359912950467e-05 
       4.149134818872e-01       1.410141014101e+00       9.838401771179e+03       1.163639123394e+00       2.629190484916e-06       9.948083318086e-01       2.615540600306e-06       1.867275047700e+00       1.364120632549e+00       2.904701944611e-13       4.609477690636e-13       1.387045127316e-05 
       4.123469009031e-01       1.425142514251e+00       9.809309807708e+03       1.163637938808e+00       2.662019505992e-06       9.947317696046e-01       2.647995373917e-06       1.887772525956e+00       1.368619574484e+00       2.936585930998e-13       4.657629283209e-13       1.414472103428e-05 
       4.098118775360e-01       1.440144014401e+00       9.780445003089e+03       1.163636681005e+00       2.695052011569e-06       9.946548655870e-01       2.680646596317e-06       1.908337148081e+00       1.373063946131e+00       2.968574234719e-13       4.705886064263e-13       1.442194609741e-05 
       4.073078333130e-01       1.455145514551e+00       9.751804825333e+03       1.163635345460e+00       2.728287984146e-06       9.945776220917e-01       2.713494175653e-06       1.928968087676e+00       1.377453723796e+00       3.000665560895e-13       4.754245430178e-13       1.470213373942e-05 
       4.048342038139e-01       1.470147014701e+00       9.723386772093e+03       1.163633927372e+00       2.761727404961e-06       9.945000414218e-01       2.746538018630e-06       1.949664518343e+00       1.381788883185e+00       3.032858613996e-13       4.802704774822e-13       1.498529120538e-05 
       4.023904382470e-01       1.485148514851e+00       9.695188370549e+03       1.163632421642e+00       2.795370253905e-06       9.944221258482e-01       2.779778030421e-06       1.970425613684e+00       1.386069399392e+00       3.065152097790e-13       4.851261489453e-13       1.527142570926e-05 
       3.999759990400e-01       1.500150015002e+00       9.667207177287e+03       1.163630822856e+00       2.829216509424e-06       9.943438776101e-01       2.813214114579e-06       1.991250547302e+00       1.390295246889e+00       3.097544715300e-13       4.899912962600e-13       1.556054443461e-05 
       3.975903614458e-01       1.515151515152e+00       9.639440778146e+03       1.163629125268e+00       2.863266148414e-06       9.942652989155e-01       2.846846172928e-06       2.012138492797e+00       1.394466399515e+00       3.130035168749e-13       4.948656579955e-13       1.585265453517e-05 
       3.952330131626e-01       1.530153015302e+00       9.611886788059e+03       1.163627322777e+00       2.897519146119e-06       9.941863919421e-01       2.880674105463e-06       2.033088623772e+00       1.398582830467e+00       3.162622159509e-13       4.997489724251e-13       1.614776313547e-05 
       3.929034539668e-01       1.545154515452e+00       9.584542850877e+03       1.163625408904e+00       2.931975476003e-06       9.941071588375e-01       2.914697810230e-06       2.054100113828e+00       1.402644512293e+00       3.195304388038e-13       5.046409775132e-13       1.644587733144e-05 
       3.906011953592e-01       1.560156015602e+00       9.557406639179e+03       1.163623376773e+00       2.966635109633e-06       9.940276017201e-01       2.948917183207e-06       2.075172136568e+00       1.406651416884e+00       3.228080553819e-13       5.095414109030e-13       1.674700419091e-05 
       3.883257602237e-01       1.575157515752e+00       9.530475854068e+03       1.163621219083e+00       3.001498016541e-06       9.939477226791e-01       2.983332118167e-06       2.096303865594e+00       1.410603515461e+00       3.260949355294e-13       5.144500099024e-13       1.705115075415e-05 
       3.860766824974e-01       1.590159015902e+00       9.503748224960e+03       1.163618928083e+00       3.036564164081e-06       9.938675237759e-01       3.017942506541e-06       2.117494474506e+00       1.414500778576e+00       3.293909489792e-13       5.193665114697e-13       1.735832403435e-05 
       3.838535068525e-01       1.605160516052e+00       9.477221509361e+03       1.163616495545e+00       3.071833517272e-06       9.937870070437e-01       3.052748237266e-06       2.138743098823e+00       1.418343145146e+00       3.326959594209e-13       5.242906420929e-13       1.766853101806e-05 
       3.816557883889e-01       1.620162016202e+00       9.450893492633e+03       1.163613912734e+00       3.107306038639e-06       9.937061744886e-01       3.087749196622e-06       2.160048488410e+00       1.422130242087e+00       3.360097704264e-13       5.292220254974e-13       1.798177866562e-05 
       3.794830923375e-01       1.635163516352e+00       9.424761987758e+03       1.163611170377e+00       3.142981688033e-06       9.936250280902e-01       3.122945268059e-06       2.181410393122e+00       1.425862507130e+00       3.393323409865e-13       5.341605503849e-13       1.829807391157e-05 
       3.773349937733e-01       1.650165016502e+00       9.398824835084e+03       1.163608258629e+00       3.178860422443e-06       9.935435698017e-01       3.158336332015e-06       2.202827977533e+00       1.429539899448e+00       3.426635389033e-13       5.391059497928e-13       1.861742366487e-05 
       3.752110773387e-01       1.665166516652e+00       9.373079902079e+03       1.163605167042e+00       3.214942195795e-06       9.934618015505e-01       3.193922265715e-06       2.224300406222e+00       1.433162377693e+00       3.460032318236e-13       5.440579563240e-13       1.893983480971e-05 
       3.731109369753e-01       1.680168016802e+00       9.347525083066e+03       1.163601884522e+00       3.251226958737e-06       9.933797252391e-01       3.229702942960e-06       2.245826843764e+00       1.436729899978e+00       3.493512872289e-13       5.490163021272e-13       1.926531420403e-05 
       3.710341756651e-01       1.695169516952e+00       9.322158298959e+03       1.163598399294e+00       3.287714658408e-06       9.932973427446e-01       3.265678233900e-06       2.267406454736e+00       1.440242423881e+00       3.527075724238e-13       5.539807188772e-13       1.959386868623e-05 
       3.689804051810e-01       1.710171017102e+00       9.296977496998e+03       1.163594698859e+00       3.324405238195e-06       9.932146559228e-01       3.301848004802e-06       2.289038403714e+00       1.443699906426e+00       3.560719545240e-13       5.589509377538e-13       1.992550505173e-05 
       3.669492458439e-01       1.725172517252e+00       9.271980650126e+03       1.163590769950e+00       3.361298637463e-06       9.931316665934e-01       3.338212117742e-06       2.310721855274e+00       1.447102304088e+00       3.594443004437e-13       5.639266894195e-13       2.026023014439e-05 
       3.649403262893e-01       1.740174017402e+00       9.247162835218e+03       1.163586598483e+00       3.398394791280e-06       9.930483667605e-01       3.374770397088e-06       2.332455973995e+00       1.450449572782e+00       3.628244768816e-13       5.689077039964e-13       2.059809047502e-05 
       3.629532832408e-01       1.755175517552e+00       9.222524414165e+03       1.163582169512e+00       3.435693630112e-06       9.929647659344e-01       3.411522721247e-06       2.354239924451e+00       1.453741667861e+00       3.662123503065e-13       5.738937110417e-13       2.093906169452e-05 
       3.609877612910e-01       1.770177017702e+00       9.198064485758e+03       1.163577467171e+00       3.473195079506e-06       9.928808694236e-01       3.448468950217e-06       2.376072871219e+00       1.456978544114e+00       3.696077869416e-13       5.788844395215e-13       2.128313608003e-05 
       3.590434126899e-01       1.785178517852e+00       9.173781089444e+03       1.163572474620e+00       3.510899059740e-06       9.927966788782e-01       3.485608926387e-06       2.397953978876e+00       1.460160155762e+00       3.730106527482e-13       5.838796177843e-13       2.163032062451e-05 
       3.571198971392e-01       1.800180018002e+00       9.149672291376e+03       1.163567173988e+00       3.548805485462e-06       9.927121959318e-01       3.522942486408e-06       2.419882411999e+00       1.463286456460e+00       3.764208134074e-13       5.888789735315e-13       2.198062228324e-05 
       3.552168815944e-01       1.815181518152e+00       9.125736183948e+03       1.163561546308e+00       3.586914265295e-06       9.926274221999e-01       3.560469460812e-06       2.441857065392e+00       1.466357193801e+00       3.798380923382e-13       5.938821618280e-13       2.233404798128e-05 
       3.533340400721e-01       1.830183018302e+00       9.101970885418e+03       1.163555571450e+00       3.625225301416e-06       9.925423592807e-01       3.598189673592e-06       2.463876923674e+00       1.469372186503e+00       3.832623266118e-13       5.988888608820e-13       2.269060461175e-05 
       3.514710534641e-01       1.845184518452e+00       9.078374539539e+03       1.163549228051e+00       3.663738489114e-06       9.924570087556e-01       3.636102941769e-06       2.485941772815e+00       1.472331860165e+00       3.866934776115e-13       6.038989620088e-13       2.305029903609e-05 
       3.496276093570e-01       1.860186018602e+00       9.054945315187e+03       1.163542493442e+00       3.702453716305e-06       9.923713721897e-01       3.674209074918e-06       2.508050763576e+00       1.475236154057e+00       3.901314075485e-13       6.089121863684e-13       2.341313808383e-05 
       3.478034018575e-01       1.875187518752e+00       9.031681405994e+03       1.163535343567e+00       3.741370863027e-06       9.922854511316e-01       3.712507874669e-06       2.530203046717e+00       1.478085007115e+00       3.935759782466e-13       6.139282543008e-13       2.377912855238e-05 
       3.459981314232e-01       1.890189018902e+00       9.008581029989e+03       1.163527752899e+00       3.780489800891e-06       9.921992471145e-01       3.750999134168e-06       2.552397772999e+00       1.480878357949e+00       3.970270511163e-13       6.189468852862e-13       2.414827720674e-05 
       3.442115046990e-01       1.905190519052e+00       8.985642429243e+03       1.163519694352e+00       3.819810392503e-06       9.921127616562e-01       3.789682637509e-06       2.574634093182e+00       1.483616144840e+00       4.004844871271e-13       6.239677979036e-13       2.452059077917e-05 
       3.424432343573e-01       1.920192019202e+00       8.962863869511e+03       1.163511139188e+00       3.859332490838e-06       9.920259962596e-01       3.828558159120e-06       2.596911158028e+00       1.486298305745e+00       4.039481467782e-13       6.289907097864e-13       2.489607596879e-05 
       3.406930389451e-01       1.935193519352e+00       8.940243639886e+03       1.163502056917e+00       3.899055938581e-06       9.919389524132e-01       3.867625463117e-06       2.619228118296e+00       1.488924778310e+00       4.074178900671e-13       6.340153375761e-13       2.527473944113e-05 
       3.389606427337e-01       1.950195019502e+00       8.917780052456e+03       1.163492415189e+00       3.938980567419e-06       9.918516315913e-01       3.906884302601e-06       2.641584124748e+00       1.491495499872e+00       4.108935764564e-13       6.390413968736e-13       2.565658782757e-05 
       3.372457755742e-01       1.965196519652e+00       8.895471441962e+03       1.163482179689e+00       3.979106197284e-06       9.917640352547e-01       3.946334418925e-06       2.663978328144e+00       1.494010407475e+00       4.143750648382e-13       6.440686021868e-13       2.604162772478e-05 
       3.355481727575e-01       1.980198019802e+00       8.873316165462e+03       1.163471314011e+00       4.019432635550e-06       9.916761648507e-01       3.985975540898e-06       2.686409879244e+00       1.496469437881e+00       4.178622134963e-13       6.490966668764e-13       2.642986569403e-05 
       3.338675748773e-01       1.995199519952e+00       8.851312602002e+03       1.163459779542e+00       4.059959676174e-06       9.915880218140e-01       4.025807383942e-06       2.708877928810e+00       1.498872527589e+00       4.213548800664e-13       6.541253030983e-13       2.682130826043e-05 
       3.322037276986e-01       2.010201020102e+00       8.829459152287e+03       1.163447535324e+00       4.100687098782e-06       9.914996075670e-01       4.065829649198e-06       2.731381627602e+00       1.501219612849e+00       4.248529214928e-13       6.591542217422e-13       2.721596191208e-05 
       3.305563820292e-01       2.025202520252e+00       8.807754238359e+03       1.163434537916e+00       4.141614667691e-06       9.914109235201e-01       4.106042022560e-06       2.753919528366e+00       1.503510199795e+00       4.283561009661e-13       6.641829719207e-13       2.761383309918e-05 
       3.289252935952e-01       2.040204020402e+00       8.786196303280e+03       1.163420741251e+00       4.182742130872e-06       9.913219710722e-01       4.146444173663e-06       2.776491118222e+00       1.505744470126e+00       4.318643262300e-13       6.692113518702e-13       2.801492823298e-05 
       3.273102229206e-01       2.055205520552e+00       8.764783810815e+03       1.163406096475e+00       4.224069218840e-06       9.912327516112e-01       4.187035754787e-06       2.799096023865e+00       1.507922701090e+00       4.353775259003e-13       6.742391959923e-13       2.841925368466e-05 
       3.257109352096e-01       2.070207020702e+00       8.743515245126e+03       1.163390551787e+00       4.265595643477e-06       9.911432665146e-01       4.227816399706e-06       2.821733378449e+00       1.510044813849e+00       4.388955509350e-13       6.792662047777e-13       2.882681578415e-05 
       3.241272002334e-01       2.085208520852e+00       8.722389110467e+03       1.163374052264e+00       4.307321096773e-06       9.910535171499e-01       4.268785722450e-06       2.844402315129e+00       1.512110729689e+00       4.424182513441e-13       6.842920770849e-13       2.923762081873e-05 
       3.225587922191e-01       2.100210021002e+00       8.701403930878e+03       1.163356539679e+00       4.349245249491e-06       9.909635048749e-01       4.309943315996e-06       2.867101967063e+00       1.514120370050e+00       4.459454761276e-13       6.893165100552e-13       2.965167503167e-05 
       3.210054897428e-01       2.115211521152e+00       8.680558249897e+03       1.163337952307e+00       4.391367749744e-06       9.908732310387e-01       4.351288750868e-06       2.889831467405e+00       1.516073656560e+00       4.494770732106e-13       6.943391990242e-13       3.006898462056e-05 
       3.194670756254e-01       2.130213021302e+00       8.659850630259e+03       1.163318224725e+00       4.433688221482e-06       9.907826969817e-01       4.392821573655e-06       2.912589949311e+00       1.517970511078e+00       4.530128893741e-13       6.993598374279e-13       3.048955573571e-05 
       3.179433368311e-01       2.145214521452e+00       8.639279653617e+03       1.163297287594e+00       4.476206262878e-06       9.906919040365e-01       4.434541305431e-06       2.935376545937e+00       1.519810855733e+00       4.565527701818e-13       7.043781167038e-13       3.091339447823e-05 
       3.164340643691e-01       2.160216021602e+00       8.618843920249e+03       1.163275067435e+00       4.518921444625e-06       9.906008535283e-01       4.476447440073e-06       2.958190390439e+00       1.521594612973e+00       4.600965599022e-13       7.093937261871e-13       3.134050689811e-05 
       3.149390531985e-01       2.175217521752e+00       8.598542048786e+03       1.163251486394e+00       4.561833308113e-06       9.905095467757e-01       4.518539442486e-06       2.981030615972e+00       1.523321705619e+00       4.636441014260e-13       7.144063530003e-13       3.177089899204e-05 
       3.134581021349e-01       2.190219021902e+00       8.578372675934e+03       1.163226461988e+00       4.604941363501e-06       9.904179850910e-01       4.560816746701e-06       3.003896355692e+00       1.524992056922e+00       4.671952361796e-13       7.194156819382e-13       3.220457670115e-05 
       3.119910137602e-01       2.205220522052e+00       8.558334456203e+03       1.163199906846e+00       4.648245087666e-06       9.903261697810e-01       4.603278753871e-06       3.026786742755e+00       1.526605590623e+00       4.707498040320e-13       7.244213953463e-13       3.264154590850e-05 
       3.105375943352e-01       2.220222022202e+00       8.538426061639e+03       1.163171728431e+00       4.691743922031e-06       9.902341021477e-01       4.645924830139e-06       3.049700910317e+00       1.528162231028e+00       4.743076431977e-13       7.294231729924e-13       3.308181243658e-05 
       3.090976537142e-01       2.235223522352e+00       8.518646181562e+03       1.163141828750e+00       4.735437270260e-06       9.901417834889e-01       4.688754304375e-06       3.072637991532e+00       1.529661903076e+00       4.778685901332e-13       7.344206919326e-13       3.352538204385e-05 
